year,title,universalism,egalitarianism,progress
2015,The.Martian.2015.720p.BluRay.x264-SPARKS,0.6787878787878788,0.5551724137931034,0.7760563380281692
1992,Batman.Returns.1992.1080p.BluRay.x264-CiNEFiLE.ENG,-0.19545454545454546,-0.3190476190476191,-0.2878048780487805
2019,Joker.2019.720p.HC.HDRip.XviD.AC3-EVO,-0.25576923076923075,-0.37450980392156863,-0.43076923076923074
2011,The. Hangover. Part. II. 2011. 720p. BrRip. x264. YIFY,0.07777777777777778,0.0,0.03880597014925372
1998,Deep Impact (1998),0.3736111111111111,0.2676923076923077,0.18169014084507043
1995,Waterworld.en,0.20999999999999996,-0.11489361702127662,-0.1074074074074074
1992,Home Alone 2  Lost in New York,0.4695652173913043,0.37249999999999994,0.3902439024390243
2013,Oz.the.Great.and.Powerful.2013.720p.BluRay.x264-SPARKS,0.26164383561643834,0.24769230769230768,0.4092105263157895
1979,meatballs.1979.720p.bluray.x264-psychd-eng,0.19999999999999998,0.04285714285714285,0.04347826086956523
1981,The Four Seasons (1981) aw,0.16774193548387095,0.022093023255813946,-0.03950617283950617
2000,Dinosaur.2000.PROPER.1080p.BluRay.x264-Japhson,0.3818181818181817,0.2842105263157895,0.3789473684210527
2010,Iron.Man.2.(2010).BDRip.AC3.XviD-CaLLiOpeD,0.19999999999999998,0.10000000000000002,0.2777777777777778
1997,My.Best.Friends.Wedding.1997.BDRip.X264-TLF,0.29399999999999993,0.22666666666666668,0.0346938775510204
1979,The.Amityville.Horror.1979.Blu-ray.Re.x264.1080p.DTS-HDS.ENG,0.11999999999999998,0.06,-0.19411764705882348
2017,Star.Wars.The.Last.Jedi.2017.720p.BluRay.x264-SPARKS,0.30625,0.25614035087719295,0.08103448275862067
1988,Who.Framed.Roger.Rabbit.1988.720p.BluRay.x264-HD4U,0.39038461538461533,0.32,0.2857142857142857
1983,National.Lampoons.Vacation.1983.720p.BluRay.DD1.0.x264-CtrlHD,0.11754385964912283,-0.02040816326530612,-0.09473684210526317
2021,Ghostbusters.Afterlife.2021.1080p.AMZN.WEB-DL.DDP5.1.H.264-EVO,0.4967213114754098,0.42264150943396234,0.5373134328358209
2018,Ant Man and the Wasp 2018 New HDCAM-X264-Sexxy,0.5133333333333333,0.41538461538461546,0.5848484848484848
2011,POTC 4 - On Stranger Tides (2011) 720p BluRay AC3 x264 - AdiT.english,0.14285714285714285,-0.018181818181818195,0.09622641509433963
1998,Godzilla,0.13404255319148933,0.029268292682926824,0.19622641509433963
2009,The.Hangover.DVDRip.XviD-DoNE,0.15555555555555553,0.03333333333333333,0.17538461538461536
2015,Avengers.Age.of.Ultron.2015.720p.BluRay.x264-SPARKS,0.25500000000000006,0.1608695652173913,0.14146341463414638
2020,Bad.Boys.for.Life.2020.1080p.HDRip.X264.AC3-EVO,0.23380281690140844,0.14262295081967216,0.20714285714285718
1986,Top Gun,0.3111111111111111,0.1903225806451613,0.36
2022,The.Batman.2022.HDRip.850MB.c1nem4.x264-SUNSCREEN,-0.21686746987951808,-0.21621621621621623,-0.2725
1985,Fletch.1985.1080p.BluRay.x264-Japhson.ENG,0.4117647058823529,0.30983606557377047,0.3984375
2001,Harry.Potter.and.the.Philosophers.Stone.2001.720p.HDDVD.DTS.x264-ESiR.ENG,0.3924528301886792,0.29130434782608694,0.3276595744680851
2011,The.Twilight.Saga.Breaking.Dawn.Part.1.2011.720p.BluRay.x264-SPARKS English,0.5193548387096774,0.38703703703703707,0.2862068965517241
2019,Avengers Endgame 2019 NEW 720p HDCAM x264-iMaX,0.4675324675324676,0.35671641791044784,0.46133333333333326
1982,Indiana.Jones.And.The.Raiders.Of.The.Lost.Ark.(1981).DVDrip.Xvid-DEiTY,0.4666666666666667,0.33333333333333326,0.3782608695652174
2004,The.Polar.Express.2004.BluRay.1080p.DTS.x264.dxva-EuReKA.ENG,0.721951219512195,0.6222222222222222,0.7818181818181819
2004,Shrek.2.2004.720p.BluRay.x264-MELiTE.eng,0.2235294117647059,0.12916666666666665,0.11666666666666668
1984,Footloose dvd rip[eng]XviD.Rets.en,0.4660377358490565,0.4217391304347826,0.48275862068965525
1996,101 dalmatians-en,0.372972972972973,0.1470588235294118,0.08387096774193546
1979,The.Jerk.1979.1080p.HDDVD.x264-FSiHD.ENG HI,0.4025974025974027,0.30845070422535215,0.45333333333333325
1995,Toy Story,0.5357142857142857,0.44399999999999995,0.3846153846153847
2016,Finding.Dory.2016.720p.BluRay.X264-AMIABLE,0.6281690140845069,0.5370967741935484,0.5803030303030303
2008,Iron.Man[2008]DvDrip-aXXo.en,0.5499999999999999,0.45,0.6363636363636365
1982,An.Officer.and.a.Gentleman.1982.720p.BluRay.X264-AMIABLE,0.19999999999999998,-0.075,-0.0375
2013,Frozen.2013.720p.BluRay.x264-SPARKS,0.41500000000000004,0.33428571428571424,0.49634146341463414
2018,Deadpool 2,0.345679012345679,0.24027777777777776,0.34352941176470586
1986,Ferris.Buellers.Day.Off.1986.1080p.BluRay.x264-CiNEFiLE.ENG,0.5703703703703704,0.44680851063829785,0.6688524590163936
2004,The.Incredibles.2004.720p.BluRay.X264-AMIABLE.eng,0.31034482758620685,0.198,0.2857142857142857
1998,Good.Will.Hunting.1997.BluRay.1080p.DTS.h264.REMUX.dxva-EuReKA.ENG,0.38933333333333336,0.3028169014084507,0.11194029850746269
2011,Cars.2.720p.BluRay.x264.REPACK-METiS.eng,0.33802816901408456,0.18906250000000002,0.2594202898550725
1982,The Best Little Whorehouse In Texas - 1982,0.15555555555555553,0.11785714285714285,-0.012068965517241381
1986,The Color Purple DVDrip aviM720 DVD1 en,0.3733333333333333,0.12142857142857143,0.1608695652173913
1982,E.T.The.Extra-Terrestrial.1982.720p.BluRay.X264-AMIABLE,0.8000000000000002,0.7,0.7
1985,The.Goonies.1985.720p.BluRay.DTS.x264-ESiR.ENG,0.4540983606557377,0.4056603773584906,0.41034482758620683
1992,A LEAGUE OF THEIR OWN [1992][MP3][DVDRIP-M333]-FLAWL3SS,0.5487179487179488,0.5152777777777777,0.47910447761194036
2001,Monsters.Inc.2001.BluRay.1080p.DTS.x264.dxva-EuReKA.ENG,0.3818181818181818,0.28421052631578947,0.42291666666666666
2003,TLOTR.The.Return.of.the.King.2003.Extended.BluRay.1080p.DTSES6.1.x264-CHD.eng,0.42650602409638555,0.33055555555555555,0.21392405063291137
1982,Star Trek 02 Wrath Of Khan 1982 1280x528.eng,0.23661971830985917,0.16290322580645158,0.2857142857142857
1989,Ghostbusters.II.1989.720p.BluRay.X264-AMIABLE-HI,0.42000000000000004,0.3123076923076923,0.41333333333333333
1999,big. daddy. 1999. 720p. bluray. x264-amiable. EN,0.44925373134328356,0.34137931034482755,0.3114754098360656
1980,The.Blues.Brothers.1980.EXTENDED.720p.BluRay.X264-AMIABLE,0.504225352112676,0.425,0.40000000000000013
1990,Dick.Tracy.1990.DVDRip.INTERNAL.XviD-VH-PROD,-0.12586206896551724,-0.26296296296296295,-0.011538461538461539
2000,How.the.Grinch.Stole.Christmas.2000.REMASTERED.720p.BluRay.X264-AMIABLE,0.27169811320754716,0.21956521739130433,0.09090909090909091
2003,The.Matrix.Reloaded.2003.720p.HDDVD.DTS.x264-ESiR.ENG,0.2692307692307692,0.12765957446808512,0.23333333333333336
1994,The.Lion.King.1994.720p.BluRay.DD5.1.x264-DON,0.19599999999999998,-0.036,-0.02083333333333333
2013,Iron.Man.3.2013.720p.BluRay.x264-SPARKS,0.09868421052631579,0.022727272727272728,0.09512195121951221
2018,Black.Panther.2018.720p.BluRay.x264-SPARKS,0.020270270270270226,0.03076923076923081,0.06874999999999999
1996,The.Nutty.Professor.1996.720p.DVD5.HDDVD.x264-hV.English,0.04941176470588233,-0.08750000000000002,0.11139240506329116
1980,Nine to Five,0.16799999999999998,0.14509803921568626,0.2145833333333334
2020,1917,0.35135135135135137,0.253125,-1.5419764230904953e-17
1997,Titanic.1997.720p.BluRay.X264-AMIABLE,0.46808510638297873,0.38170731707317074,0.30119047619047623
1995,Pocahontas.1995.720p.BluRay.x264.DTS-WiKi.eng,0.3959999999999999,0.25217391304347825,0.2642857142857143
2014,X-Men.Days.of.Future.Past.2014.720p.BluRay.X264-AMIABLE,0.23333333333333336,0.20338983050847456,0.1557692307692308
1990,Ghost,0.20327868852459013,0.1547169811320755,0.10909090909090911
1981,Superman.II.The.Richard.Donner.Cut.1980.720p.BluRay.x264.DTS-WiKi.eng,0.28727272727272724,0.1708333333333333,0.028571428571428577
1993,Jurassic.Park.TUC.1993.DVDRip.XviD.Subs.EN-UnSeeN,0.16799999999999998,0.1608695652173913,0.20000000000000004
2008,Kung.Fu.Panda[2008]DvDrip-aXXo.en,0.3933333333333333,0.2731707317073171,0.41428571428571437
2019,Spider-Man.Far.From.Home.2019.V3.1080p.NEW.HDTC.H264.AC3.ADDS.CUT.BLURRED.Will1869,0.04246575342465752,-0.06666666666666671,0.045569620253164564
1977,Close.Encounters.of.the.Third.Kind.Collectors.Edition.1977.720p.BluRay.DTS.x264-ESiR.ENG,0.6458333333333334,0.4976190476190477,0.6588235294117647
2009,The.Twilight.Saga.New.Moon.2009.Bluray.1080p.DTSMA.x264.dxva-FraMeSToR.ENG,0.3440677966101695,0.23333333333333334,0.10847457627118644
1993,The.Firm.1993.720p.BluRay.X264-AMIABLE,0.17746478873239435,-0.061538461538461556,0.12714285714285717
2005,Wedding.Crashers.2005.UNRATED.1080p.BluRay.x264-CiNEFiLE.ENG,0.12352941176470586,-0.06753246753246755,-0.1253012048192771
1995,Ace.Ventura.When.Nature.Calls.1995.720p.BluRay.X264-AMIABLE,0.3833333333333333,0.3567567567567567,0.4
2017,Spider-Man.Homecoming.2017.720p.BluRay.x264-SPARKS,0.17999999999999997,0.07741935483870968,0.15866666666666668
2012,The.Avengers.2012.DVDRip.X264.AC3-NYDIC,0.14788732394366194,0.047619047619047616,0.08051948051948053
1994,The.Santa.Clause.1994.DVDRip.XviD.iNTERNAL-iLs,0.6586206896551724,0.5470588235294118,0.4692307692307693
2022,Top.Gun.Maverick.2022.KORSUB.IMAX.1080p.WEBRip.AAC2.0.x264-SHITBOX,0.5579710144927537,0.39166666666666666,0.5866666666666667
2011,Thor,0.35686274509803917,0.2043478260869565,0.3862068965517242
1979,10,0.16799999999999998,-0.006666666666666685,-0.047826086956521734
2000,Scary Movie 1 iNT DvD RiP- WaCkOs,-0.2595744680851064,-0.3955555555555555,-0.2863636363636363
2014,Guardians.of.the.Galaxy.2014.DVDRip.X264.AC3.5.1-PLAYNOW,0.40338983050847455,0.2823529411764706,0.48000000000000004
1995,Crimson.Tide.1995.1080p.Bluray.x264-FSiHD.ENG,0.12203389830508471,0.013725490196078433,0.12033898305084745
2016,Suicide.Squad.2016.EXTENDED.720p.BluRay.x264-SPARKS,0.07777777777777778,-0.14137931034482762,0.03214285714285715
2002,Signs.2002.720p.BluRay.x264.DTS-HDChina.eng,0.2590909090909091,0.19473684210526315,0.1288888888888889
1993,Sleepless In Seattle (1993).DVD.NonHI.pcc.en.TRSTR,0.5311827956989247,0.44938271604938274,0.4012048192771085
1984,Police.Academy.1984.720p.BluRay.X264-AMIABLE,0.22790697674418603,0.07692307692307691,0.12894736842105264
1991,The.Naked.Gun.2.1.2.The.Smell.of.Fear.1991.BluRay.720p.DTS.x264-beAst.eng,0.47692307692307706,0.3823529411764706,0.4358974358974358
2017,It,0.1864406779661017,0.21818181818181817,0.08541666666666667
2016,The.Secret.Life.of.Pets.2016.720p.BluRay.x264-SPARKS,0.1982758620689655,0.06923076923076922,0.026000000000000002
2022,Avatar The Way of Water (2022) 1080p BluRay AVC REMUX DTS-HD ENG,0.22678571428571426,0.17346938775510204,0.04631578947368423
1999,Walt Disney Tarzan(1999) XviD avi DVDrip,0.7428571428571429,0.6432432432432432,0.7476190476190476
1988,Big.1988.Extended.Edition.720p.BluRay.x264.YIFY.eng,0.4884057971014493,0.37500000000000006,0.523943661971831
1984,Romancing.the.Stone.1984.720p.BluRay.x264-ESiR.ENG,0.5794871794871795,0.46470588235294125,0.5904761904761906
2005,Hitch.2005.WS.DVDRiP.XViD-CCTV.en,0.5399999999999999,0.45081967213114765,0.31587301587301586
1990,Home.Alone.1990.1080p.BluRay.x264-HD1080.ENG,0.3454545454545455,0.2105263157894737,0.11999999999999998
2001,Rush.Hour.2.2001.720p.BluRay.X264-AMIABLE,0.19999999999999998,0.13333333333333333,0.20512820512820512
1987,Lethal.Weapon.1.1987.1080p.BluRay.x264-CtrlHD.ENG,0.3294117647058823,0.21818181818181814,0.28695652173913044
2006,Happy.Feet.2006.1080p.BD9.x264-IGUANA.ENG,0.22105263157894736,0.016981132075471684,0.23157894736842105
1979,Apocalypse Now Redux.en,-0.15647058823529414,-0.29350649350649355,-0.3191011235955057
2005,Harry.Potter.and.the.Goblet.of.Fire.2005.720p.HDDVD.DTS.x264-ESiR.ENG,0.19705882352941176,0.11864406779661019,0.1925373134328358
1977,Oh God  Dvdrip Xvid-OlFa English,0.7272727272727272,0.6275862068965516,0.5660714285714286
1985,Witness,0.5025641025641026,0.4676470588235294,0.34838709677419355
2004,Spider-Man.2.1.2004.720p.BluRay.DTS.x264-ESiR.ENG,0.30196078431372547,0.25909090909090904,0.1722222222222222
2019,Star.Wars.Episode.IX.The.Rise.of.Skywalker.2020.BDRip.XviD.AC3-EVO,0.4826086956521739,0.4225806451612904,0.3352112676056338
2007,[HDTeam]El Ultimatum De Bourne[1080p-Bluray][Dual+Subs][By Devilmort].ENG,0.04222222222222219,-0.005128205128205118,0.06222222222222223
2005,Charlie.and.the.Chocolate.Factory.2005.BluRay.1080p.DTS.x264.dxva-wsp.ENG,0.4264150943396226,0.3212765957446808,0.4464285714285714
2009,Transformers.Revenge.of.the.Fallen.IMAX.Edition.2009.1080p.BluRay.DTS.x264-DON.ENG,0.27530864197530863,0.16142857142857142,0.3192771084337349
1994,Forrest Gump 1994 DVDrip aviM720 en,0.6474226804123708,0.5152941176470588,0.5214285714285715
1993,Proposta.Indecente.[1993].DVDRip.WS.AC3.UnitedShare.ENG,-0.004651162790697653,-0.2302325581395349,-0.19499999999999998
2010,Avatar.(2009).BDRip.AC3.XviD-D-Z0N3,0.5564516129032258,0.4481481481481482,0.42033898305084744
2010,Alice.In.Wonderland.2010.Bluray.1080p.DTSHD-MA.x264.dxva-FraMeSToR.ENG,0.29302325581395344,0.22702702702702707,0.2545454545454546
2003,Pirates.of.the.Caribbean.The.Curse.of.the.Black.Pearl.Remastered.2003.720p.BluRay.DTSx264-ESiR.eng,0.192,0.03333333333333333,0.0693877551020408
2009,Avatar.(2009).BDRip.AC3.XviD-D-Z0N3,0.5564516129032258,0.4481481481481482,0.42033898305084744
1998,dr dolittle engl,0.4307692307692308,0.30666666666666664,0.22499999999999998
2008,Quantum.Of.Solace[2008]DvDrip-aXXo.en,0.08604651162790695,-0.0846153846153846,-0.1304347826086957
2019,The.Lion.King.2019.BDRip.XviD.AC3-EVO,0.3343283582089552,0.2051724137931035,0.20624999999999996
2016,The. Jungle. Book. 2016. 720p. BluRay. x264-AN0NYM0US,0.3269230769230769,0.24255319148936166,0.2581818181818182
2012,amazingspiderman,0.1453125,0.13636363636363635,0.18260869565217397
1982,Rocky III,0.27058823529411763,0.14583333333333334,0.21403508771929827
2006,Cars.2006.BRRip.XviD.AC3.D-Z0N3,0.3787878787878788,0.31355932203389836,0.4112676056338028
1992,ARG-LETHAL WEAPON 3   1992  PALDVDRIP  XVID MP3 ENG  A RG,0.260759493670886,0.1264705882352941,0.16538461538461538
1988,Crocodile. Dundee. II. 1988. 720p. BluRay. x264-PSYCHD,0.5851063829787234,0.48780487804878053,0.47727272727272724
2015,Star.Wars.Episode.VII.The.Force.Awakens.2015.720p.BluRay.x264-Replica,0.37333333333333335,0.28461538461538466,0.3451612903225806
1991,Sleeping.with.the.Enemy.1991.720p.BluRay.x264-HD4U-eng,0.3999999999999999,0.3405405405405406,0.30909090909090914
2020,Birds.of.Prey.And.the.Fantabulous.Emancipation.of.One.Harley.Quinn.2020.HC.720p.HDRip.800M,0.26153846153846155,0.17413793103448277,0.29090909090909095
1997,Batman.and.Robin.1997.1080p.BluRay.x264-CULTHD.ENG,0.08,-0.046666666666666676,0.11111111111111112
1988,Good Morning Vietnam,0.19864864864864865,0.2257142857142857,0.36578947368421055
1979,Moonraker. 1979. BluRay. 720p. x264. AC3-CMCT,0.038709677419354785,-0.12142857142857147,0.0727272727272727
1996,The First Wives Club,0.33559322033898303,0.4101694915254237,0.311764705882353
1984,The.Karate.Kid.1984.1080p.BluRay.x264-CiNEFiLE.ENG,0.5838709677419355,0.49444444444444446,0.47777777777777786
1982,Porkys,-0.1679487179487179,-0.3320000000000001,-0.19230769230769235
2021,Black.Widow.2021.1080p.WEB.H264-TIMECUT,0.04237288135593218,-0.06545454545454545,-0.07457627118644065
2018,Jumanji.Welcome.to.the.Jungle.2017.1080p.WEB-DL.DD5.1.H264-FGT,0.3679012345679013,0.3385714285714286,0.44523809523809527
1997,Air.Force.One.1997.720p.BRrip.x264.YIFY,0.26428571428571423,0.12941176470588234,0.13265306122448978
2002,Ice Age.English,0.5133333333333333,0.39230769230769236,0.332
2004,The.Passion.Of.The.Christ.2004.DVDRip.AC3.XviD-OS.iLUMiNADOS.ENG,0.13043478260869562,0.13500000000000004,-0.021052631578947358
2013,The.Hunger.Games.Catching.Fire.2013.IMAX.EDITION.720p.BluRay.x264-PublicHD,0.3606060606060606,0.28474576271186436,0.1533333333333333
2023,The.Little.Mermaid.2023.1080p.WEB-DL.DDP5.1.Atmos.H.264 (v3),0.26,0.2070422535211268,0.23139534883720927
1996,Independence.Day.1996.1080p.BluRay.DTS.x264-HDME.ENG,0.16261682242990647,0.1010752688172043,0.2965811965811966
2002,Austin.Powers.in.Goldmember.2002.720p.BluRay.x264-REVEiLLE.ENG,0.27499999999999997,0.13469387755102039,0.28363636363636363
2021,A.Quiet.Place.Part.II.2020.PROPER.1080p.WEB-DL.DDP5.1.Atmos.H264-CMRG,0.4666666666666666,0.36923076923076925,0.37647058823529417
2009,Harry.Potter.and.the.Half.Blood.Prince.2009.720p.BluRay.DTS.x264-WiKi.eng,0.45970149253731335,0.3724137931034483,0.39545454545454545
2011,Captain.America.The.First.Avenger.2011.BluRay.720p.DTS.x264-CHD.eng,0.7457627118644068,0.6461538461538461,0.6945454545454546
2002,My.Big.Fat.Greek.Wedding.2002.DVDRip.XviD.AR - ENG,0.4526315789473684,0.3514285714285714,0.47567567567567565
2017,Despicable. Me. 3. 2017. 720p. BluRay. X264-AMIABLE,0.37058823529411755,0.27272727272727276,0.30740740740740746
1996,Twister.1996.720p.BluRay.x264-HALCYON,0.5725806451612903,0.4240740740740741,0.6594202898550725
2013,Despicable.Me.2.2013.720p.BluRay.x264-VeDeTT,0.18958333333333333,0.1571428571428571,0.1183673469387755
2003,Finding.Nemo.720p.HDTV.DTS.x264-CtrlHD,0.4605263157894737,0.4075757575757576,0.4293333333333333
1991,Home.Alone.1990.1080p.BluRay.x264-HD1080.ENG,0.3454545454545455,0.2105263157894737,0.11999999999999998
2001,Hannibal.2001.1080p.BluRay.x264-iKA.ENG,-0.06818181818181823,-0.22999999999999998,-0.22727272727272727
2006,Casino.Royale.2006.DVD9.720p.BluRay.DTS.x264-REVEiLLE.ENG,0.2,0.06756756756756756,0.20666666666666667
2019,It.Chapter.Two.2019.HDRip.XviD.AC3-EVO,0.23300970873786409,0.15494505494505498,-0.062135922330097106
2001,Shrek,0.5063829787234043,0.4595238095238095,0.40425531914893603
2012,Skyfall.2012.720p.BluRay.x264-DAA.eng,0.04599999999999998,-0.04888888888888892,-0.02363636363636362
1999,The.Matrix.1999.720p.HDDVD.DTS.x264-ESiR.ENG,0.5032258064516129,0.44642857142857145,0.5676470588235294
2010,How.to.Train.Your.Dragon.(2010).BDRip.AC3.XviD-CaLLiOpeD,0.5025641025641026,0.3852941176470589,0.48717948717948734
1978,Heaven.Can.Wait.1978.(El.Cielo.Puede.Esperar).DVDRip.XviD.MP3.Dual.ENG-ESP.English,0.4383333333333333,0.3851851851851852,0.4421052631578948
1981,Excalibur,0.4925925925925926,0.32978723404255317,0.16470588235294117
2014,Transformers.Age.of.Extinction.2014.720p.BluRay.x264-BLOW,0.14680851063829786,-0.018823529411764708,0.23195876288659795
2001,The.Mummy.Returns.2001.720p.Blu-ray.x264.AC3-CHD.ENG,0.36944444444444446,0.25161290322580643,0.2944444444444444
1983,SW.Episode.6.Return.of.the.Jedi.1983.BluRay.1080p.DTSES6.1.x264-CHD.eng,0.4217391304347826,0.29,0.26086956521739124
2016,Batman.v.Superman.Dawn.of.Justice.2016.EXTENDED.720p.BluRay.x264-SPARKS,-0.04444444444444445,-0.12222222222222222,-0.2044776119402985
1981,Bustin Loose (1981) - LordSadler,0.5952380952380951,0.4981818181818182,0.4137254901960785
1982,Arthur.1981.DudleyMoore(Huey),0.2706896551724138,0.10800000000000001,0.033333333333333326
2004,National.Treasure.2004.BluRay.1080p.DTS.x264.dxva-EuReKA.ENG,0.4366666666666667,0.3653846153846154,0.4537313432835821
1981,Stripes.1981.720p.BluRay.x264-CiNEFiLE,0.39999999999999997,0.35882352941176476,0.5107692307692309
1998,The.Waterboy.1998.INTERNAL.DVDRip.XViD-BeRRa,0.6421052631578948,0.554,0.6392857142857143
2000,Mission.Impossible.II.2000.720p.BluRay.DTS.x264-ESiR.ENG,0.10256410256410253,0.005882352941176477,0.19459459459459458
2013,Gravity.2013.BluRay.720p.x264.DTS-HDWinG,0.41621621621621613,0.31875,0.32750000000000007
1989,Back.to.the.Future.Part.II.1989.720p.BluRay.X264-AMIABLE,-0.12238805970149257,-0.3411764705882353,-0.058333333333333334
1988,Beetle.Juice.1988.720p.BluRay.x264-REVEiLLE.ENG,0.10499999999999998,0.05142857142857142,-0.02105263157894737
2010,The.Twilight.Saga.Eclipse.720p.Bluray.x264-CBGB.eng,0.27017543859649124,0.18367346938775508,0.26181818181818184
2009,Star.Trek.2009.BluRay.1080p.DTS.x264.dxva-EuReKA.ENG,0.4327868852459017,0.35471698113207545,0.5014705882352941
2018,The.Incredibles.2.2018.HDTC.Versions,0.17428571428571424,0.1369230769230769,0.11692307692307692
2012,TED 2012 TS XViD - INSPiRAL,0.09999999999999999,-0.004000000000000015,-0.04444444444444445
1999,The Blair Witch Project.DVDRip.Occor,-0.2833333333333333,-0.24814814814814812,-0.3125
2022,Black.Panther.Wakanda.Forever.2022.1080p.BluRay.x264.DTS-HD.MA.7.1-MT,0.4126436781609196,0.41829268292682925,0.4246913580246913
2017,Wonder.Woman.2017.720p.BluRay.x264-SPARKS,0.3794871794871795,0.3144927536231884,0.28208955223880594
1983,Trading.Places.1983.BluRay.1080p.DTS.x264.dxva-FTW-HD.ENG,0.02105263157894731,-0.11153846153846153,0.13
2015,American.Sniper.2014.720p.BluRay.x264-SPARKS,0.04246575342465751,-0.07538461538461538,-0.06486486486486487
1980,Coal Miners Daughter (1980) HDTV 2h 4m 8s @23.976fps.ENG-Hi,0.2769230769230769,0.17857142857142858,0.3046875
1998,Armageddon.1998.BluRay.1080p.DTSMA.x264.dxva-SuBoXoNe.ENG,0.3989583333333333,0.3047058823529412,0.5018518518518518
1989,Indiana.Jones.And.The.Last.Crusade.(1989).DVDRiP.XViD-DEiTY,0.41333333333333333,0.2884615384615385,0.42903225806451606
1977,Looking.For.Mr.Goodbar.ENG.PAL.en,-0.22686567164179103,-0.31333333333333335,-0.2746031746031746
1993,In.the.Line.of.Fire.1993.Blu-ray.720p.x264.DD51-HiS@SiLUHD.ENG,0.11999999999999998,0.09999999999999999,0.0052631578947368324
2022,Sonic. the. Hedgehog. 2. 2022. 1080p. WEBRip. DDP5. 1. Atmos. x264-NOGRP,0.48695652173913045,0.41833333333333333,0.5763157894736841
2006,The.Da.Vinci.Code.2006.Extended.720p.BluRay.x264-BestHD.eng,0.12,0.14155844155844155,0.10000000000000003
1979,Alien.1979.Directors.Cut.720p.BluRay.x264.DTS-WiKi.EN,0.23863636363636362,0.13947368421052633,-0.027906976744186046
1995,Die.Hard.With.A.Vengeance.1995.1080p.BluRay.x264-WPi.ENG,0.1111111111111111,0.0642857142857143,0.05084745762711865
1994,The.Flintstones.1994.720p.BluRay.x264-TRiPS,0.10588235294117648,0.05000000000000001,0.23773584905660378
1997,The.Lost.World.Jurassic.Park.1997.m-HD.AAC.Roboris.eng,0.30930232558139537,0.2243243243243243,0.1146341463414634
1980,Private.Benjamin.1980.720p.HDTVRip.XviD.AC3-RARBG.eng,0.046,0.07674418604651165,0.14255319148936174
2006,Talladega.Nights.1080p.BluRay.WMV-HD.BD9-KOADIC.ENG,0.27749999999999997,0.21159420289855074,0.3219512195121952
1977,The.Deep.1977.1080p.BluRay.4xRus.Eng.HDCLUB.ENG,0.13999999999999999,0.02,0.1736842105263158
2006,Ice.Age.2.The.Meltdown.1080p.BluRay.DTS.x264-ESiR.ENG,0.2827586206896552,0.20400000000000001,0.27096774193548384
2003,Bruce.Almighty.2003.[1280x694].23.976fps.720p.BRRip.x264-ENG,0.4615384615384615,0.3354166666666666,0.376
1998,Rush Hour 1,0.15,0.0125,0.13220338983050847
2012,The.Hobbit.An.Unexpected.Journey.2012.720p.BluRay.x264-SPARKS.eng,0.2863013698630138,0.1349206349206349,0.28441558441558434
2014,The.Amazing.Spider-Man.2.2014.720p.BluRay.x264-BLOW,0.2534246575342466,0.17014925373134326,0.22222222222222224
2003,Elf.2003.BDRE.720p.x264.AC3-SiLUHD.ENG,0.4753246753246753,0.3686567164179104,0.41351351351351356
1989,ARG-LETHAL WEAPON 2 1989  PALDVDRIP  XVID MP3 ENG  A RG,-0.040322580645161345,-0.14827586206896556,-0.008771929824561384
2002,Spider-Man.2002.720p.BluRay.DTS.x264-ESiR.ENG,0.42264150943396217,0.2847826086956522,0.33333333333333326
2001,The.Lord.of.the.Rings.The.Fellowship.of.the.Ring.Extended.Editions.2001.1080p.BluRay.x264.,0.5113924050632911,0.39718309859154927,0.36619718309859156
2016,Zootopia.2016.720p.BluRay.x264-SPARKS,0.40789473684210525,0.25441176470588234,0.4027777777777778
1993,The.Fugitive.1993.Blu-ray.Re.x264.1080p.DTS-HDS.ENG,0.3568627450980392,0.25909090909090904,0.1962264150943396
1988,Die.Hard.1988.Bluray.1080p.DTSMA.x264.dxva-FraMeSToR.ENG,0.15076923076923077,0.0586206896551724,0.04264705882352941
1984,Indiana Jones and the Temple of Doom 1984 1080p Blu-ray AVC DTS-HD,0.0684210526315789,0.012121212121212133,0.18947368421052627
2020,Sonic.The.Hedgehog.2020.720p.WEBRip.x264.AAC-.YTS.MX,0.5365079365079364,0.44909090909090915,0.5818181818181818
2023,The.Super.Mario.Bros.Movie.2023.1080p.MA.WEBRip.DDP5.1.Atmos.x264-CMaRioG,0.5478260869565218,0.45,0.5749999999999998
2007,Spider.Man.3.2007.1080p.BluRay.x264.YIFY,0.27999999999999997,0.18666666666666665,0.160377358490566
